gene_symbol,gs_name,gs_subcat,human_gene_symbol,logFC,AveExpr,adj.P.Val,threshold
Rala,GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_POSITIVE_REGULATION_OF_CELL_COMMUNICATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_POSITIVE_REGULATION_OF_CELL_DEATH,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSITIVE_REGULATION_OF_CELL_DEATH,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_DNA_REPAIR,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_MOLECULAR_FUNCTION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSITIVE_REGULATION_OF_NEURON_DEATH,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSITIVE_REGULATION_OF_NEURON_DEATH,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_PROTEIN_BINDING,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_POST_ANAL_TAIL_MORPHOGENESIS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_POSTSYNAPSE,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSTSYNAPSE,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSTSYNAPTIC_MEMBRANE,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_POSTSYNAPTIC_MEMBRANE,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
312,GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
Rbm13,GO_PRERIBOSOME,CC,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
Rbm13,GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,CC,MAK16,1.60239513077428,8.23318391998501,0.000785279660451541,Increase
CG3822,GO_PRESYNAPSE,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PRESYNAPSE,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PRESYNAPTIC_MEMBRANE,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PRESYNAPTIC_MEMBRANE,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG31235,GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
CG3259,GO_PRIMARY_CILIUM,CC,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_PROTEIN_ACETYLATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_PROTEIN_ACYLATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_PROTEIN_CATABOLIC_PROCESS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_PROTEIN_COMPLEX_BINDING,MF,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_PROTEIN_COMPLEX_LOCALIZATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG13032,GO_PROTEIN_COMPLEX_SUBUNIT_ORGANIZATION,BP,CCDC13,3.48267781670936,6.08377696748961,1.69144814932207e-05,Increase
Clk,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Ugt35a,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_PROTEIN_DIMERIZATION_ACTIVITY,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3822,GO_PROTEIN_DOMAIN_SPECIFIC_BINDING,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PROTEIN_DOMAIN_SPECIFIC_BINDING,MF,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Ugt35a,GO_PROTEIN_HETERODIMERIZATION_ACTIVITY,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_PROTEIN_HETERODIMERIZATION_ACTIVITY,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_PROTEIN_HETERODIMERIZATION_ACTIVITY,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_PROTEIN_HETERODIMERIZATION_ACTIVITY,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3822,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Ugt35a,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY,MF,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_PROTEIN_HOMODIMERIZATION_ACTIVITY,MF,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt35a,GO_PROTEIN_KINASE_C_BINDING,MF,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_PROTEIN_KINASE_C_BINDING,MF,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
CG3822,GO_PROTEIN_LOCALIZATION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PROTEIN_LOCALIZATION,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_PROTEIN_LOCALIZATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_PROTEIN_LOCALIZATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_PROTEIN_LOCALIZATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PROTEIN_LOCALIZATION_TO_MEMBRANE,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PROTEIN_LOCALIZATION_TO_MEMBRANE,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_PROTEIN_LOCALIZATION_TO_ORGANELLE,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3259,GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_PROTEOLYSIS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
UQCR-11,GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,UQCRH,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
UQCR-11,GO_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,BP,UQCRHL,1.59508097153468,5.6421013413015,0.00590350898526536,Increase
CG5493,GO_PYRUVATE_METABOLIC_PROCESS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
Rala,GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_RAS_PROTEIN_SIGNAL_TRANSDUCTION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_RECEPTOR_ACTIVITY,MF,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_RECEPTOR_ACTIVITY,MF,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_RECEPTOR_BINDING,MF,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_RECEPTOR_CLUSTERING,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_RECEPTOR_CLUSTERING,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_RECEPTOR_COMPLEX,CC,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_RECEPTOR_COMPLEX,CC,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3259,GO_REGIONALIZATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Rala,GO_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_AUTOPHAGY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_BINDING,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG5493,GO_REGULATION_OF_BODY_FLUID_LEVELS,BP,CDO1,2.11410991076965,8.98000200413129,6.55267426057803e-05,Increase
CG3822,GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Ugt35a,GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Rala,GO_REGULATION_OF_CATABOLIC_PROCESS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_REGULATION_OF_CELL_DEATH,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_REGULATION_OF_CELL_DEATH,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_REGULATION_OF_CELL_DEATH,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_REGULATION_OF_CELL_DEVELOPMENT,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_REGULATION_OF_CELL_DIFFERENTIATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
312,GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
312,GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,BP,MALSU1,1.22612856288478,5.03720680285474,0.00175879254190961,Increase
Rala,GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3259,GO_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Ugt35a,GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Clk,GO_REGULATION_OF_CELLULAR_LOCALIZATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_REGULATION_OF_CELLULAR_LOCALIZATION,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_REGULATION_OF_CELLULAR_LOCALIZATION,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_CELLULAR_LOCALIZATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
CG3822,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Rala,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_REGULATION_OF_CIRCADIAN_RHYTHM,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_REGULATION_OF_CIRCADIAN_RHYTHM,BP,PASD1,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_REGULATION_OF_CYTOKINE_PRODUCTION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3259,GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_REGULATION_OF_DEFENSE_RESPONSE,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_REGULATION_OF_DEFENSE_RESPONSE,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_REGULATION_OF_DNA_METABOLIC_PROCESS,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_REGULATION_OF_DNA_REPAIR,BP,NPAS2,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_REGULATION_OF_EXOCYTOSIS,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_REGULATION_OF_EXOCYTOSIS,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Rala,GO_REGULATION_OF_EXOCYTOSIS,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Ugt35a,GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Rala,GO_REGULATION_OF_FILOPODIUM_ASSEMBLY,BP,RALA,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Clk,GO_REGULATION_OF_HAIR_CYCLE,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
Clk,GO_REGULATION_OF_HORMONE_LEVELS,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG31235,GO_REGULATION_OF_HORMONE_LEVELS,BP,RDH14,1.57068216405216,6.544556162751,0.00600388681213686,Increase
Ugt86Dd,GO_REGULATION_OF_HORMONE_LEVELS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_REGULATION_OF_HORMONE_LEVELS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Clk,GO_REGULATION_OF_HORMONE_SECRETION,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3259,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
Clk,GO_REGULATION_OF_INFLAMMATORY_RESPONSE,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3259,GO_REGULATION_OF_INTERFERON_BETA_PRODUCTION,BP,TRAF3IP1,1.30230971447697,5.96541638879442,0.000250755752654363,Increase
CG3822,GO_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Clk,GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,BP,CLOCK,1.38212945383136,5.25031651060861,0.000740195593871859,Increase
CG3822,GO_REGULATION_OF_INTRACELLULAR_TRANSPORT,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_REGULATION_OF_JNK_CASCADE,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
Rala,GO_REGULATION_OF_KINASE_ACTIVITY,BP,RALB,2.69587805765964,6.98999431259953,3.15255298020027e-05,Increase
Ugt35a,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A10,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
Ugt86Dd,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A10,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt86Dd,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A8,1.03846340222221,6.2132186092223,0.0020760201939351,Increase
Ugt35a,GO_REGULATION_OF_LIPID_METABOLIC_PROCESS,BP,UGT1A8,1.87470840768378,6.88739268772282,0.000218749530183995,Increase
CG3822,GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_REGULATION_OF_MAPK_CASCADE,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_REGULATION_OF_MEMBRANE_POTENTIAL,BP,GRIK2,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
CG3822,GO_REGULATION_OF_MEMBRANE_POTENTIAL,BP,GRIK5,2.54402812199207,5.77499713839045,0.000179633802360904,Increase
